class,policy,reward,seed,stage,win,turns,hp,max_hp,hp_spent,hp_restored,cards_drawn,casts,deck_size,timeout
tide,greedy,random,10293,4,1,7,8,30,0,33,0,11,24,0
tide,greedy,random,10294,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10294,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10294,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10294,3,1,6,11,30,0,25,0,10,23,0
tide,greedy,random,10294,4,1,10,2,30,0,68,0,18,24,0
tide,greedy,random,10295,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10295,1,1,3,21,30,0,5,0,5,21,0
tide,greedy,random,10295,2,1,4,14,30,0,0,0,7,22,0
tide,greedy,random,10295,3,1,6,11,30,0,25,0,11,23,0
tide,greedy,random,10295,4,1,9,7,30,0,54,0,15,24,0
tide,greedy,random,10296,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10296,1,1,3,21,30,0,5,0,4,21,0
tide,greedy,random,10296,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10296,3,1,5,8,30,0,10,0,8,23,0
tide,greedy,random,10296,4,1,13,18,30,0,117,0,24,24,0
tide,greedy,random,10297,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10297,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10297,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10297,3,1,6,9,30,0,21,0,10,23,0
tide,greedy,random,10297,4,0,4,0,30,0,15,0,6,24,0
tide,greedy,random,10298,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10298,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10298,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10298,3,1,7,23,30,0,43,0,13,23,0
tide,greedy,random,10298,4,1,8,4,30,0,42,0,12,24,0
tide,greedy,random,10299,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10299,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10299,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10299,3,1,7,15,30,0,35,0,13,23,0
tide,greedy,random,10299,4,1,8,11,30,0,49,0,14,24,0
tide,greedy,random,10300,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10300,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10300,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10300,3,1,6,21,30,0,29,0,12,23,0
tide,greedy,random,10300,4,1,9,11,30,0,60,0,15,24,0
tide,greedy,random,10301,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10301,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10301,2,1,5,19,30,0,13,0,9,22,0
tide,greedy,random,10301,3,1,7,18,30,0,36,0,12,23,0
tide,greedy,random,10301,4,1,8,5,30,0,45,0,13,24,0
tide,greedy,random,10302,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10302,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10302,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10302,3,1,6,8,30,0,20,0,10,23,0
tide,greedy,random,10302,4,1,11,14,30,0,88,0,20,24,0
tide,greedy,random,10303,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10303,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10303,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10303,3,1,6,18,30,0,30,0,11,23,0
tide,greedy,random,10303,4,1,9,10,30,0,57,0,16,24,0
tide,greedy,random,10304,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10304,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10304,2,1,4,19,30,0,5,0,7,22,0
tide,greedy,random,10304,3,1,6,11,30,0,25,0,10,23,0
tide,greedy,random,10304,4,1,8,9,30,0,48,0,13,24,0
tide,greedy,random,10305,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10305,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10305,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10305,3,1,6,7,30,0,21,0,11,23,0
tide,greedy,random,10305,4,1,8,9,30,0,49,0,13,24,0
tide,greedy,random,10306,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10306,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10306,2,1,3,22,30,0,0,0,5,22,0
tide,greedy,random,10306,3,1,8,16,30,0,44,0,15,23,0
tide,greedy,random,10306,4,1,8,12,30,0,51,0,13,24,0
tide,greedy,random,10307,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10307,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10307,2,1,4,14,30,0,0,0,7,22,0
tide,greedy,random,10307,3,1,7,17,30,0,37,0,12,23,0
tide,greedy,random,10307,4,0,10,0,30,0,75,0,20,24,0
tide,greedy,random,10308,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10308,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10308,2,1,5,21,30,0,15,0,9,22,0
tide,greedy,random,10308,3,1,5,14,30,0,16,0,9,23,0
tide,greedy,random,10308,4,1,12,14,30,0,98,0,22,24,0
tide,greedy,random,10309,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10309,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10309,2,1,4,26,30,0,12,0,7,22,0
tide,greedy,random,10309,3,1,9,18,30,0,58,0,15,23,0
tide,greedy,random,10309,4,1,6,16,30,0,24,0,9,24,0
tide,greedy,random,10310,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10310,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10310,2,1,4,22,30,0,8,0,8,22,0
tide,greedy,random,10310,3,1,6,16,30,0,28,0,11,23,0
tide,greedy,random,10310,4,1,9,6,30,0,58,0,15,24,0
tide,greedy,random,10311,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10311,1,1,3,23,30,0,2,0,5,21,0
tide,greedy,random,10311,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10311,3,1,5,8,30,0,8,0,8,23,0
tide,greedy,random,10311,4,1,8,6,30,0,46,0,13,24,0
tide,greedy,random,10312,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10312,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10312,2,1,5,14,30,0,8,0,7,22,0
tide,greedy,random,10312,3,1,5,10,30,0,12,0,9,23,0
tide,greedy,random,10312,4,1,8,2,30,0,39,0,13,24,0
tide,greedy,random,10313,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10313,1,1,3,23,30,0,6,0,5,21,0
tide,greedy,random,10313,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10313,3,1,7,14,30,0,32,0,13,23,0
tide,greedy,random,10313,4,1,9,7,30,0,58,0,14,24,0
tide,greedy,random,10314,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10314,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10314,2,1,4,22,30,0,8,0,6,22,0
tide,greedy,random,10314,3,1,7,17,30,0,35,0,13,23,0
tide,greedy,random,10314,4,1,10,5,30,0,71,0,18,24,0
tide,greedy,random,10315,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10315,1,1,2,23,30,0,0,0,3,21,0
tide,greedy,random,10315,2,1,4,14,30,0,0,0,7,22,0
tide,greedy,random,10315,3,1,6,8,30,0,22,0,11,23,0
tide,greedy,random,10315,4,1,11,7,30,0,86,0,20,24,0
tide,greedy,random,10316,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10316,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10316,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10316,3,1,6,10,30,0,24,0,11,23,0
tide,greedy,random,10316,4,1,11,2,30,0,76,0,19,24,0
tide,greedy,random,10317,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10317,1,1,2,23,30,0,0,0,3,21,0
tide,greedy,random,10317,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10317,3,1,7,17,30,0,37,0,12,23,0
tide,greedy,random,10317,4,1,10,9,30,0,73,0,16,24,0
tide,greedy,random,10318,0,1,3,22,30,0,0,0,4,20,0
tide,greedy,random,10318,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10318,2,1,5,19,30,0,13,0,8,22,0
tide,greedy,random,10318,3,1,8,18,30,0,50,0,15,23,0
tide,greedy,random,10318,4,1,10,1,30,0,66,0,17,24,0
tide,greedy,random,10319,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10319,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10319,2,1,4,21,30,0,7,0,8,22,0
tide,greedy,random,10319,3,1,4,16,30,0,0,0,6,23,0
tide,greedy,random,10319,4,1,6,7,30,0,20,0,9,24,0
tide,greedy,random,10320,0,1,3,30,30,0,2,0,4,20,0
tide,greedy,random,10320,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10320,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10320,3,1,6,11,30,0,23,0,11,23,0
tide,greedy,random,10320,4,1,12,17,30,0,101,0,22,24,0
tide,greedy,random,10321,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10321,1,1,3,21,30,0,5,0,5,21,0
tide,greedy,random,10321,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10321,3,1,6,12,30,0,22,0,10,23,0
tide,greedy,random,10321,4,1,13,19,30,0,111,0,24,24,0
tide,greedy,random,10322,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10322,1,1,3,16,30,0,0,0,5,21,0
tide,greedy,random,10322,2,1,4,22,30,0,8,0,7,22,0
tide,greedy,random,10322,3,1,8,12,30,0,46,0,14,23,0
tide,greedy,random,10322,4,1,12,21,30,0,105,0,21,24,0
tide,greedy,random,10323,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10323,1,1,4,14,30,0,5,0,6,21,0
tide,greedy,random,10323,2,1,4,21,30,0,7,0,6,22,0
tide,greedy,random,10323,3,1,6,9,30,0,21,0,10,23,0
tide,greedy,random,10323,4,1,9,13,30,0,61,0,15,24,0
tide,greedy,random,10324,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10324,1,1,3,23,30,0,2,0,4,21,0
tide,greedy,random,10324,2,1,3,22,30,0,0,0,5,22,0
tide,greedy,random,10324,3,1,5,12,30,0,12,0,9,23,0
tide,greedy,random,10324,4,1,8,5,30,0,45,0,14,24,0
tide,greedy,random,10325,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10325,1,1,2,23,30,0,0,0,3,21,0
tide,greedy,random,10325,2,1,4,22,30,0,8,0,8,22,0
tide,greedy,random,10325,3,1,8,16,30,0,46,0,13,23,0
tide,greedy,random,10325,4,1,6,6,30,0,24,0,9,24,0
tide,greedy,random,10326,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10326,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10326,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10326,3,1,8,17,30,0,45,0,13,23,0
tide,greedy,random,10326,4,1,6,2,30,0,22,0,9,24,0
tide,greedy,random,10327,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10327,1,1,3,23,30,0,2,0,5,21,0
tide,greedy,random,10327,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10327,3,1,6,11,30,0,19,0,11,23,0
tide,greedy,random,10327,4,1,7,3,30,0,32,0,11,24,0
tide,greedy,random,10328,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10328,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10328,2,1,4,23,30,0,9,0,7,22,0
tide,greedy,random,10328,3,1,7,16,30,0,36,0,12,23,0
tide,greedy,random,10328,4,1,7,7,30,0,36,0,12,24,0
tide,greedy,random,10329,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10329,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10329,2,1,5,19,30,0,13,0,8,22,0
tide,greedy,random,10329,3,1,7,17,30,0,35,0,13,23,0
tide,greedy,random,10329,4,1,7,13,30,0,37,0,12,24,0
tide,greedy,random,10330,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10330,1,1,3,16,30,0,0,0,5,21,0
tide,greedy,random,10330,2,1,4,14,30,0,0,0,7,22,0
tide,greedy,random,10330,3,1,7,14,30,0,32,0,12,23,0
tide,greedy,random,10330,4,1,11,11,30,0,86,0,19,24,0
tide,greedy,random,10331,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10331,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10331,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10331,3,1,8,16,30,0,46,0,15,23,0
tide,greedy,random,10331,4,1,9,20,30,0,65,0,17,24,0
tide,greedy,random,10332,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10332,1,1,3,21,30,0,5,0,5,21,0
tide,greedy,random,10332,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10332,3,1,6,8,30,0,22,0,10,23,0
tide,greedy,random,10332,4,1,10,14,30,0,72,0,17,24,0
tide,greedy,random,10333,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10333,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10333,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10333,3,1,5,4,30,0,10,0,9,23,0
tide,greedy,random,10333,4,1,12,10,30,0,96,0,21,24,0
tide,greedy,random,10334,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10334,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10334,2,1,5,14,30,0,8,0,9,22,0
tide,greedy,random,10334,3,1,6,17,30,0,25,0,10,23,0
tide,greedy,random,10334,4,1,7,6,30,0,31,0,12,24,0
tide,greedy,random,10335,0,1,4,26,30,0,4,0,5,20,0
tide,greedy,random,10335,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10335,2,1,4,22,30,0,8,0,6,22,0
tide,greedy,random,10335,3,1,8,18,30,0,48,0,15,23,0
tide,greedy,random,10335,4,1,10,12,30,0,71,0,16,24,0
tide,greedy,random,10336,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10336,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10336,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10336,3,1,5,16,30,0,16,0,9,23,0
tide,greedy,random,10336,4,1,8,8,30,0,49,0,12,24,0
tide,greedy,random,10337,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10337,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10337,2,1,5,11,30,0,5,0,8,22,0
tide,greedy,random,10337,3,1,7,13,30,0,31,0,12,23,0
tide,greedy,random,10337,4,1,8,8,30,0,49,0,14,24,0
tide,greedy,random,10338,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10338,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10338,2,1,4,22,30,0,8,0,7,22,0
tide,greedy,random,10338,3,1,6,20,30,0,32,0,11,23,0
tide,greedy,random,10338,4,1,14,16,30,0,123,0,26,24,0
tide,greedy,random,10339,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10339,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10339,2,1,5,21,30,0,15,0,8,22,0
tide,greedy,random,10339,3,1,6,8,30,0,22,0,11,23,0
tide,greedy,random,10339,4,1,8,2,30,0,40,0,13,24,0
tide,greedy,random,10340,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10340,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10340,2,1,5,14,30,0,8,0,7,22,0
tide,greedy,random,10340,3,1,5,7,30,0,9,0,8,23,0
tide,greedy,random,10340,4,1,10,16,30,0,66,0,18,24,0
tide,greedy,random,10341,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10341,1,1,4,23,30,0,14,0,6,21,0
tide,greedy,random,10341,2,1,4,19,30,0,5,0,7,22,0
tide,greedy,random,10341,3,1,7,19,30,0,37,0,13,23,0
tide,greedy,random,10341,4,1,9,4,30,0,56,0,15,24,0
tide,greedy,random,10342,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10342,1,1,2,23,30,0,0,0,3,21,0
tide,greedy,random,10342,2,1,3,22,30,0,0,0,6,22,0
tide,greedy,random,10342,3,1,6,11,30,0,27,0,11,23,0
tide,greedy,random,10342,4,1,8,4,30,0,44,0,14,24,0
tide,greedy,random,10343,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10343,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10343,2,1,3,22,30,0,0,0,5,22,0
tide,greedy,random,10343,3,1,5,11,30,0,15,0,8,23,0
tide,greedy,random,10343,4,1,9,5,30,0,60,0,16,24,0
tide,greedy,random,10344,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10344,1,1,3,21,30,0,5,0,5,21,0
tide,greedy,random,10344,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10344,3,1,6,14,30,0,22,0,10,23,0
tide,greedy,random,10344,4,1,9,9,30,0,65,0,15,24,0
tide,greedy,random,10345,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10345,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10345,2,1,4,14,30,0,0,0,7,22,0
tide,greedy,random,10345,3,1,6,9,30,0,23,0,11,23,0
tide,greedy,random,10345,4,1,11,16,30,0,86,0,19,24,0
tide,greedy,random,10346,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10346,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10346,2,1,4,14,30,0,0,0,7,22,0
tide,greedy,random,10346,3,1,7,24,30,0,42,0,14,23,0
tide,greedy,random,10346,4,1,7,10,30,0,36,0,11,24,0
tide,greedy,random,10347,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10347,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10347,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10347,3,1,8,13,30,0,47,0,14,23,0
tide,greedy,random,10347,4,1,11,16,30,0,82,0,20,24,0
tide,greedy,random,10348,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10348,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10348,2,1,4,22,30,0,8,0,8,22,0
tide,greedy,random,10348,3,1,8,14,30,0,44,0,15,23,0
tide,greedy,random,10348,4,1,7,11,30,0,35,0,12,24,0
tide,greedy,random,10349,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10349,1,1,2,23,30,0,0,0,3,21,0
tide,greedy,random,10349,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10349,3,1,7,16,30,0,32,0,12,23,0
tide,greedy,random,10349,4,1,8,9,30,0,51,0,13,24,0
tide,greedy,random,10350,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10350,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10350,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10350,3,1,8,12,30,0,46,0,15,23,0
tide,greedy,random,10350,4,1,11,7,30,0,83,0,19,24,0
tide,greedy,random,10351,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10351,1,1,3,23,30,0,7,0,4,21,0
tide,greedy,random,10351,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10351,3,1,5,7,30,0,9,0,9,23,0
tide,greedy,random,10351,4,0,4,0,30,0,14,0,7,24,0
tide,greedy,random,10352,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10352,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10352,2,1,5,21,30,0,15,0,8,22,0
tide,greedy,random,10352,3,1,7,16,30,0,34,0,12,23,0
tide,greedy,random,10352,4,1,12,19,30,0,104,0,21,24,0
tide,greedy,random,10353,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10353,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10353,2,1,4,19,30,0,5,0,7,22,0
tide,greedy,random,10353,3,1,7,20,30,0,40,0,13,23,0
tide,greedy,random,10353,4,1,6,6,30,0,30,0,10,24,0
tide,greedy,random,10354,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10354,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10354,2,1,5,21,30,0,15,0,8,22,0
tide,greedy,random,10354,3,1,7,17,30,0,35,0,12,23,0
tide,greedy,random,10354,4,1,9,6,30,0,55,0,15,24,0
tide,greedy,random,10355,0,1,3,22,30,0,0,0,4,20,0
tide,greedy,random,10355,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10355,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10355,3,1,7,20,30,0,34,0,12,23,0
tide,greedy,random,10355,4,1,12,9,30,0,91,0,21,24,0
tide,greedy,random,10356,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10356,1,1,2,24,30,0,0,0,3,21,0
tide,greedy,random,10356,2,1,4,19,30,0,5,0,7,22,0
tide,greedy,random,10356,3,1,7,14,30,0,30,0,12,23,0
tide,greedy,random,10356,4,0,6,0,30,0,23,0,10,24,0
tide,greedy,random,10357,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10357,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10357,2,1,5,15,30,0,9,0,8,22,0
tide,greedy,random,10357,3,1,7,16,30,0,34,0,12,23,0
tide,greedy,random,10357,4,1,7,19,30,0,39,0,12,24,0
tide,greedy,random,10358,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10358,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10358,2,1,4,15,30,0,0,0,7,22,0
tide,greedy,random,10358,3,1,6,12,30,0,26,0,10,23,0
tide,greedy,random,10358,4,1,10,4,30,0,65,0,19,24,0
tide,greedy,random,10359,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10359,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10359,2,1,4,22,30,0,8,0,6,22,0
tide,greedy,random,10359,3,1,6,10,30,0,22,0,10,23,0
tide,greedy,random,10359,4,0,5,0,30,0,26,0,8,24,0
tide,greedy,random,10360,0,1,2,28,30,0,0,0,3,20,0
tide,greedy,random,10360,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10360,2,1,5,14,30,0,8,0,9,22,0
tide,greedy,random,10360,3,1,5,22,30,0,18,0,9,23,0
tide,greedy,random,10360,4,1,12,8,30,0,97,0,22,24,0
tide,greedy,random,10361,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10361,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10361,2,1,5,21,30,0,15,0,9,22,0
tide,greedy,random,10361,3,1,8,10,30,0,36,0,14,23,0
tide,greedy,random,10361,4,1,9,1,30,0,56,0,15,24,0
tide,greedy,random,10362,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10362,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10362,2,1,4,15,30,0,0,0,7,22,0
tide,greedy,random,10362,3,1,8,15,30,0,47,0,15,23,0
tide,greedy,random,10362,4,0,5,0,30,0,8,0,8,24,0
tide,greedy,random,10363,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10363,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10363,2,1,5,21,30,0,15,0,8,22,0
tide,greedy,random,10363,3,1,6,9,30,0,23,0,11,23,0
tide,greedy,random,10363,4,1,10,7,30,0,73,0,18,24,0
tide,greedy,random,10364,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10364,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10364,2,1,4,19,30,0,5,0,7,22,0
tide,greedy,random,10364,3,1,5,10,30,0,14,0,9,23,0
tide,greedy,random,10364,4,1,9,10,30,0,59,0,16,24,0
tide,greedy,random,10365,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10365,1,1,2,23,30,0,0,0,4,21,0
tide,greedy,random,10365,2,1,4,22,30,0,8,0,6,22,0
tide,greedy,random,10365,3,1,7,18,30,0,36,0,12,23,0
tide,greedy,random,10365,4,1,10,8,30,0,67,0,18,24,0
tide,greedy,random,10366,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10366,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10366,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10366,3,1,8,14,30,0,48,0,15,23,0
tide,greedy,random,10366,4,1,11,21,30,0,90,0,20,24,0
tide,greedy,random,10367,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10367,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10367,2,1,5,20,30,0,14,0,9,22,0
tide,greedy,random,10367,3,1,8,13,30,0,45,0,14,23,0
tide,greedy,random,10367,4,1,12,15,30,0,99,0,23,24,0
tide,greedy,random,10368,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10368,1,1,2,24,30,0,0,0,4,21,0
tide,greedy,random,10368,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10368,3,1,5,10,30,0,10,0,8,23,0
tide,greedy,random,10368,4,1,9,9,30,0,58,0,15,24,0
tide,greedy,random,10369,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10369,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10369,2,1,5,14,30,0,8,0,8,22,0
tide,greedy,random,10369,3,1,6,10,30,0,26,0,11,23,0
tide,greedy,random,10369,4,1,10,7,30,0,66,0,17,24,0
tide,greedy,random,10370,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10370,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10370,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10370,3,1,6,16,30,0,28,0,10,23,0
tide,greedy,random,10370,4,1,10,2,30,0,67,0,17,24,0
tide,greedy,random,10371,0,1,3,26,30,0,0,0,4,20,0
tide,greedy,random,10371,1,1,3,21,30,0,5,0,5,21,0
tide,greedy,random,10371,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10371,3,1,6,5,30,0,19,0,11,23,0
tide,greedy,random,10371,4,1,10,16,30,0,77,0,16,24,0
tide,greedy,random,10372,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10372,1,1,2,28,30,0,0,0,3,21,0
tide,greedy,random,10372,2,1,5,14,30,0,8,0,7,22,0
tide,greedy,random,10372,3,1,7,18,30,0,38,0,12,23,0
tide,greedy,random,10372,4,1,10,12,30,0,71,0,17,24,0
tide,greedy,random,10373,0,1,2,30,30,0,0,0,3,20,0
tide,greedy,random,10373,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10373,2,1,4,22,30,0,8,0,7,22,0
tide,greedy,random,10373,3,1,6,17,30,0,29,0,11,23,0
tide,greedy,random,10373,4,1,11,16,30,0,89,0,21,24,0
tide,greedy,random,10374,0,1,3,30,30,0,4,0,4,20,0
tide,greedy,random,10374,1,1,3,23,30,0,7,0,5,21,0
tide,greedy,random,10374,2,1,4,14,30,0,0,0,6,22,0
tide,greedy,random,10374,3,1,7,20,30,0,38,0,13,23,0
tide,greedy,random,10374,4,1,9,15,30,0,67,0,16,24,0
tide,greedy,random,10375,0,1,2,26,30,0,0,0,3,20,0
tide,greedy,random,10375,1,1,3,16,30,0,0,0,4,21,0
tide,greedy,random,10375,2,1,4,21,30,0,7,0,7,22,0
tide,greedy,random,10375,3,1,6,18,30,0,28,0,10,23,0
